payment_id,customer_id,amount,currency,payment_method,failure_code,failure_message,attempt_number,customer_segment,created_at,is_recovered,recovered_amount,split,dataset_seed
pay_000818,cus_00080,4999,INR,netbanking,expired_card,Expired card,1,subscription,2026-02-20T07:00:00Z,false,0,holdout,20260822
pay_000819,cus_00298,7500,INR,card,technical_error,Unknown technical error,2,business_customer,2026-05-05T00:49:00Z,true,7500,holdout,20260822
pay_000820,cus_00119,25000,INR,wallet,expired_card,Expired card,3,subscription,2026-06-18T23:30:00Z,false,0,holdout,20260822
pay_000821,cus_00407,4999,INR,wallet,daily_limit_exceeded,Daily limit exceeded,1,business_customer,2026-02-03T03:43:00Z,true,4999,holdout,20260822
pay_000822,cus_00213,2999,INR,upi,insufficient_funds,Insufficient funds,2,new_customer,2026-04-18T06:45:00Z,false,0,holdout,20260822
pay_000823,cus_00044,999,INR,card,expired_card,Expired card,1,business_customer,2026-03-07T08:40:00Z,true,999,holdout,20260822
pay_000824,cus_00323,12000,INR,upi,authentication_failure,Authentication failure,1,new_customer,2026-04-19T08:33:00Z,true,12000,holdout,20260822
pay_000825,cus_00348,1499,INR,wallet,insufficient_funds,Insufficient funds,2,new_customer,2026-06-27T10:26:00Z,true,1499,holdout,20260822
pay_000826,cus_00069,999,INR,card,authentication_failure,Authentication failure,3,new_customer,2026-05-26T16:14:00Z,false,0,holdout,20260822
pay_000827,cus_00085,7500,INR,netbanking,bank_timeout,Bank timeout,2,subscription,2026-01-25T03:03:00Z,true,7500,holdout,20260822
pay_000828,cus_00219,1499,INR,netbanking,expired_card,Expired card,2,business_customer,2026-03-22T09:55:00Z,false,0,holdout,20260822
pay_000829,cus_00117,799,INR,upi,invalid_account,Invalid account,2,returning_customer,2026-03-12T08:51:00Z,false,0,holdout,20260822
pay_000830,cus_00332,50000,INR,netbanking,suspected_fraud,Suspected fraud,1,subscription,2026-04-07T16:02:00Z,false,0,holdout,20260822
pay_000831,cus_00036,1499,INR,card,expired_card,Expired card,1,business_customer,2026-06-07T05:13:00Z,true,1499,holdout,20260822
pay_000832,cus_00047,12000,INR,card,suspected_fraud,Suspected fraud,1,returning_customer,2026-03-30T11:42:00Z,true,12000,holdout,20260822
pay_000833,cus_00317,999,INR,netbanking,bank_timeout,Bank timeout,1,business_customer,2026-02-04T02:07:00Z,true,999,holdout,20260822
pay_000834,cus_00234,50000,INR,card,technical_error,Unknown technical error,1,business_customer,2026-05-20T12:43:00Z,true,50000,holdout,20260822
pay_000835,cus_00269,1999,INR,netbanking,technical_error,Unknown technical error,2,business_customer,2026-06-06T06:19:00Z,true,1999,holdout,20260822
pay_000836,cus_00096,499,INR,card,bank_timeout,Bank timeout,1,subscription,2026-02-03T07:08:00Z,false,0,holdout,20260822
pay_000837,cus_00402,4999,INR,card,technical_error,Unknown technical error,3,business_customer,2026-06-04T10:38:00Z,false,0,holdout,20260822
pay_000838,cus_00158,25000,INR,upi,invalid_account,Invalid account,4,returning_customer,2026-02-24T08:25:00Z,false,0,holdout,20260822
pay_000839,cus_00381,7500,INR,card,insufficient_funds,Insufficient funds,2,business_customer,2026-05-01T10:32:00Z,true,7500,holdout,20260822
pay_000840,cus_00258,7500,INR,card,authentication_failure,Authentication failure,2,new_customer,2026-01-19T19:09:00Z,true,7500,holdout,20260822
pay_000841,cus_00269,499,INR,card,authentication_failure,Authentication failure,1,business_customer,2026-01-07T06:20:00Z,true,499,holdout,20260822
pay_000842,cus_00413,499,INR,netbanking,authentication_failure,Authentication failure,1,subscription,2026-04-14T00:46:00Z,true,499,holdout,20260822
pay_000843,cus_00331,999,INR,netbanking,invalid_account,Invalid account,1,returning_customer,2026-01-08T23:54:00Z,false,0,holdout,20260822
pay_000844,cus_00174,50000,INR,card,insufficient_funds,Insufficient funds,1,new_customer,2026-04-29T03:01:00Z,false,0,holdout,20260822
pay_000845,cus_00306,4999,INR,upi,daily_limit_exceeded,Daily limit exceeded,1,returning_customer,2026-05-27T03:51:00Z,true,4999,holdout,20260822
pay_000846,cus_00178,12000,INR,card,invalid_account,Invalid account,1,business_customer,2026-06-07T18:08:00Z,false,0,holdout,20260822
pay_000847,cus_00099,7500,INR,upi,authentication_failure,Authentication failure,1,business_customer,2026-04-23T22:03:00Z,false,0,holdout,20260822
pay_000848,cus_00409,1499,INR,card,expired_card,Expired card,1,subscription,2026-05-03T03:43:00Z,true,1499,holdout,20260822
pay_000849,cus_00144,4999,INR,wallet,insufficient_funds,Insufficient funds,1,returning_customer,2026-06-07T18:31:00Z,false,0,holdout,20260822
pay_000850,cus_00106,7500,INR,wallet,bank_timeout,Bank timeout,2,subscription,2026-02-14T15:59:00Z,false,0,holdout,20260822
pay_000851,cus_00217,12000,INR,netbanking,insufficient_funds,Insufficient funds,1,returning_customer,2026-06-07T11:31:00Z,true,12000,holdout,20260822
pay_000852,cus_00170,7500,INR,upi,invalid_account,Invalid account,1,business_customer,2026-02-03T13:03:00Z,true,7500,holdout,20260822
pay_000853,cus_00355,499,INR,card,invalid_account,Invalid account,4,returning_customer,2026-05-30T00:07:00Z,false,0,holdout,20260822
pay_000854,cus_00079,799,INR,upi,bank_timeout,Bank timeout,2,new_customer,2026-04-17T10:29:00Z,true,799,holdout,20260822
pay_000855,cus_00261,499,INR,card,insufficient_funds,Insufficient funds,1,subscription,2026-06-13T13:11:00Z,false,0,holdout,20260822
pay_000856,cus_00289,1499,INR,wallet,insufficient_funds,Insufficient funds,1,returning_customer,2026-05-09T01:01:00Z,true,1499,holdout,20260822
pay_000857,cus_00030,1499,INR,card,expired_card,Expired card,1,business_customer,2026-05-22T13:01:00Z,true,1499,holdout,20260822
pay_000858,cus_00300,50000,INR,wallet,technical_error,Unknown technical error,2,business_customer,2026-04-02T12:20:00Z,true,50000,holdout,20260822
pay_000859,cus_00362,50000,INR,wallet,expired_card,Expired card,1,subscription,2026-01-19T09:58:00Z,true,50000,holdout,20260822
pay_000860,cus_00036,12000,INR,upi,suspected_fraud,Suspected fraud,1,subscription,2026-05-12T08:19:00Z,false,0,holdout,20260822
pay_000861,cus_00274,7500,INR,upi,daily_limit_exceeded,Daily limit exceeded,1,subscription,2026-05-09T22:20:00Z,true,7500,holdout,20260822
pay_000862,cus_00323,4999,INR,wallet,authentication_failure,Authentication failure,1,business_customer,2026-04-09T05:50:00Z,true,4999,holdout,20260822
pay_000863,cus_00403,4999,INR,wallet,insufficient_funds,Insufficient funds,1,returning_customer,2026-01-17T04:18:00Z,false,0,holdout,20260822
pay_000864,cus_00250,2999,INR,card,insufficient_funds,Insufficient funds,1,subscription,2026-04-25T13:42:00Z,false,0,holdout,20260822
pay_000865,cus_00351,50000,INR,card,bank_timeout,Bank timeout,1,business_customer,2026-05-11T04:04:00Z,true,50000,holdout,20260822
pay_000866,cus_00105,4999,INR,card,suspected_fraud,Suspected fraud,1,returning_customer,2026-02-28T23:21:00Z,false,0,holdout,20260822
pay_000867,cus_00023,12000,INR,netbanking,technical_error,Unknown technical error,2,returning_customer,2026-04-13T04:00:00Z,false,0,holdout,20260822
pay_000868,cus_00114,999,INR,upi,technical_error,Unknown technical error,1,subscription,2026-03-06T11:49:00Z,true,999,holdout,20260822
pay_000869,cus_00172,4999,INR,upi,invalid_account,Invalid account,1,business_customer,2026-01-14T07:24:00Z,false,0,holdout,20260822
pay_000870,cus_00320,7500,INR,netbanking,insufficient_funds,Insufficient funds,2,business_customer,2026-06-07T01:22:00Z,false,0,holdout,20260822
pay_000871,cus_00171,1999,INR,netbanking,insufficient_funds,Insufficient funds,1,new_customer,2026-02-16T07:24:00Z,false,0,holdout,20260822
pay_000872,cus_00114,799,INR,upi,insufficient_funds,Insufficient funds,1,subscription,2026-03-31T05:25:00Z,false,0,holdout,20260822
pay_000873,cus_00410,4999,INR,wallet,insufficient_funds,Insufficient funds,3,business_customer,2026-06-15T03:29:00Z,false,0,holdout,20260822
pay_000874,cus_00284,25000,INR,netbanking,bank_timeout,Bank timeout,4,subscription,2026-04-04T18:14:00Z,true,25000,holdout,20260822
pay_000875,cus_00413,2999,INR,wallet,bank_timeout,Bank timeout,2,returning_customer,2026-06-18T02:40:00Z,true,2999,holdout,20260822
pay_000876,cus_00175,4999,INR,wallet,invalid_account,Invalid account,1,returning_customer,2026-06-10T01:20:00Z,false,0,holdout,20260822
pay_000877,cus_00417,25000,INR,netbanking,technical_error,Unknown technical error,1,subscription,2026-02-27T15:51:00Z,true,25000,holdout,20260822
pay_000878,cus_00174,4999,INR,wallet,technical_error,Unknown technical error,1,business_customer,2026-03-06T13:39:00Z,true,4999,holdout,20260822
pay_000879,cus_00108,7500,INR,netbanking,authentication_failure,Authentication failure,3,returning_customer,2026-03-22T11:26:00Z,false,0,holdout,20260822
pay_000880,cus_00341,2999,INR,netbanking,bank_timeout,Bank timeout,1,subscription,2026-03-01T02:03:00Z,true,2999,holdout,20260822
pay_000881,cus_00403,799,INR,wallet,technical_error,Unknown technical error,1,subscription,2026-03-28T21:29:00Z,true,799,holdout,20260822
pay_000882,cus_00199,2999,INR,netbanking,technical_error,Unknown technical error,1,business_customer,2026-01-19T20:06:00Z,false,0,holdout,20260822
pay_000883,cus_00106,2999,INR,netbanking,bank_timeout,Bank timeout,2,subscription,2026-03-09T09:44:00Z,true,2999,holdout,20260822
pay_000884,cus_00220,50000,INR,wallet,insufficient_funds,Insufficient funds,1,business_customer,2026-05-08T17:50:00Z,true,50000,holdout,20260822
pay_000885,cus_00368,25000,INR,wallet,technical_error,Unknown technical error,1,business_customer,2026-01-08T11:42:00Z,false,0,holdout,20260822
pay_000886,cus_00127,7500,INR,wallet,authentication_failure,Authentication failure,2,new_customer,2026-04-20T13:52:00Z,false,0,holdout,20260822
pay_000887,cus_00307,7500,INR,wallet,insufficient_funds,Insufficient funds,1,returning_customer,2026-01-11T19:50:00Z,false,0,holdout,20260822
pay_000888,cus_00345,499,INR,upi,bank_timeout,Bank timeout,4,new_customer,2026-03-13T15:20:00Z,false,0,holdout,20260822
pay_000889,cus_00101,1999,INR,card,expired_card,Expired card,1,business_customer,2026-05-04T22:14:00Z,true,1999,holdout,20260822
pay_000890,cus_00284,7500,INR,wallet,bank_timeout,Bank timeout,1,business_customer,2026-01-23T00:30:00Z,true,7500,holdout,20260822
pay_000891,cus_00086,799,INR,netbanking,expired_card,Expired card,2,new_customer,2026-02-09T00:05:00Z,false,0,holdout,20260822
pay_000892,cus_00171,25000,INR,upi,expired_card,Expired card,1,business_customer,2026-04-22T04:27:00Z,true,25000,holdout,20260822
pay_000893,cus_00305,25000,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,2,subscription,2026-01-25T15:39:00Z,false,0,holdout,20260822
pay_000894,cus_00267,12000,INR,card,bank_timeout,Bank timeout,1,subscription,2026-05-31T12:11:00Z,true,12000,holdout,20260822
pay_000895,cus_00016,7500,INR,card,insufficient_funds,Insufficient funds,3,returning_customer,2026-04-18T21:46:00Z,false,0,holdout,20260822
pay_000896,cus_00351,12000,INR,upi,bank_timeout,Bank timeout,1,new_customer,2026-01-09T20:02:00Z,true,12000,holdout,20260822
pay_000897,cus_00331,7500,INR,wallet,suspected_fraud,Suspected fraud,1,new_customer,2026-01-13T06:15:00Z,false,0,holdout,20260822
pay_000898,cus_00302,2999,INR,netbanking,authentication_failure,Authentication failure,3,subscription,2026-02-20T19:27:00Z,false,0,holdout,20260822
pay_000899,cus_00132,50000,INR,wallet,technical_error,Unknown technical error,1,subscription,2026-01-20T06:38:00Z,true,50000,holdout,20260822
pay_000900,cus_00398,499,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-04-18T08:02:00Z,true,499,holdout,20260822
pay_000901,cus_00402,2999,INR,wallet,bank_timeout,Bank timeout,3,business_customer,2026-03-06T17:48:00Z,false,0,holdout,20260822
pay_000902,cus_00340,4999,INR,netbanking,insufficient_funds,Insufficient funds,3,new_customer,2026-02-14T18:41:00Z,false,0,holdout,20260822
pay_000903,cus_00404,1999,INR,card,insufficient_funds,Insufficient funds,2,subscription,2026-04-24T01:29:00Z,false,0,holdout,20260822
pay_000904,cus_00296,499,INR,card,invalid_account,Invalid account,1,returning_customer,2026-01-10T08:57:00Z,false,0,holdout,20260822
pay_000905,cus_00101,1499,INR,card,bank_timeout,Bank timeout,1,returning_customer,2026-02-09T00:44:00Z,true,1499,holdout,20260822
pay_000906,cus_00084,4999,INR,card,bank_timeout,Bank timeout,3,subscription,2026-02-16T14:22:00Z,false,0,holdout,20260822
pay_000907,cus_00415,25000,INR,wallet,insufficient_funds,Insufficient funds,1,new_customer,2026-04-15T19:47:00Z,false,0,holdout,20260822
pay_000908,cus_00070,1499,INR,netbanking,suspected_fraud,Suspected fraud,2,new_customer,2026-06-16T14:03:00Z,false,0,holdout,20260822
pay_000909,cus_00014,7500,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-02-23T09:31:00Z,true,7500,holdout,20260822
pay_000910,cus_00352,2999,INR,card,authentication_failure,Authentication failure,3,new_customer,2026-02-20T19:36:00Z,false,0,holdout,20260822
pay_000911,cus_00407,499,INR,wallet,insufficient_funds,Insufficient funds,1,subscription,2026-05-19T07:03:00Z,true,499,holdout,20260822
pay_000912,cus_00304,25000,INR,netbanking,bank_timeout,Bank timeout,1,returning_customer,2026-02-18T02:12:00Z,true,25000,holdout,20260822
pay_000913,cus_00184,999,INR,netbanking,daily_limit_exceeded,Daily limit exceeded,1,returning_customer,2026-01-30T22:50:00Z,false,0,holdout,20260822
pay_000914,cus_00203,12000,INR,wallet,technical_error,Unknown technical error,4,new_customer,2026-05-05T06:58:00Z,false,0,holdout,20260822
pay_000915,cus_00297,7500,INR,netbanking,technical_error,Unknown technical error,2,new_customer,2026-05-26T13:17:00Z,true,7500,holdout,20260822
pay_000916,cus_00263,25000,INR,wallet,expired_card,Expired card,1,business_customer,2026-06-09T22:24:00Z,true,25000,holdout,20260822
pay_000917,cus_00195,7500,INR,card,authentication_failure,Authentication failure,2,subscription,2026-05-10T23:44:00Z,false,0,holdout,20260822
pay_000918,cus_00325,1499,INR,netbanking,suspected_fraud,Suspected fraud,2,subscription,2026-05-31T21:16:00Z,false,0,holdout,20260822
pay_000919,cus_00069,25000,INR,card,bank_timeout,Bank timeout,4,subscription,2026-04-30T20:58:00Z,false,0,holdout,20260822
pay_000920,cus_00150,799,INR,netbanking,invalid_account,Invalid account,2,returning_customer,2026-06-24T23:56:00Z,false,0,holdout,20260822
pay_000921,cus_00294,25000,INR,upi,invalid_account,Invalid account,1,business_customer,2026-04-23T02:15:00Z,false,0,holdout,20260822
pay_000922,cus_00167,1499,INR,wallet,technical_error,Unknown technical error,2,returning_customer,2026-06-26T17:31:00Z,true,1499,holdout,20260822
pay_000923,cus_00356,50000,INR,netbanking,bank_timeout,Bank timeout,1,returning_customer,2026-05-21T18:01:00Z,true,50000,holdout,20260822
pay_000924,cus_00413,4999,INR,card,insufficient_funds,Insufficient funds,1,new_customer,2026-05-14T21:52:00Z,true,4999,holdout,20260822
pay_000925,cus_00227,999,INR,wallet,insufficient_funds,Insufficient funds,1,subscription,2026-01-02T13:49:00Z,false,0,holdout,20260822
pay_000926,cus_00060,50000,INR,wallet,daily_limit_exceeded,Daily limit exceeded,2,subscription,2026-03-13T06:49:00Z,true,50000,holdout,20260822
pay_000927,cus_00049,2999,INR,wallet,invalid_account,Invalid account,3,business_customer,2026-01-21T10:18:00Z,false,0,holdout,20260822
pay_000928,cus_00059,2999,INR,upi,authentication_failure,Authentication failure,3,subscription,2026-01-16T22:19:00Z,false,0,holdout,20260822
pay_000929,cus_00368,999,INR,wallet,invalid_account,Invalid account,1,subscription,2026-06-09T09:04:00Z,false,0,holdout,20260822
pay_000930,cus_00033,4999,INR,upi,bank_timeout,Bank timeout,1,returning_customer,2026-04-21T19:15:00Z,true,4999,holdout,20260822
pay_000931,cus_00128,50000,INR,card,daily_limit_exceeded,Daily limit exceeded,1,business_customer,2026-01-05T16:57:00Z,false,0,holdout,20260822
pay_000932,cus_00254,999,INR,wallet,authentication_failure,Authentication failure,1,returning_customer,2026-01-08T04:55:00Z,true,999,holdout,20260822
pay_000933,cus_00146,1499,INR,netbanking,expired_card,Expired card,2,returning_customer,2026-03-27T03:03:00Z,true,1499,holdout,20260822
pay_000934,cus_00375,7500,INR,wallet,expired_card,Expired card,3,new_customer,2026-04-24T19:27:00Z,true,7500,holdout,20260822
pay_000935,cus_00395,999,INR,card,authentication_failure,Authentication failure,1,subscription,2026-02-11T22:34:00Z,false,0,holdout,20260822
pay_000936,cus_00257,7500,INR,card,bank_timeout,Bank timeout,2,returning_customer,2026-05-06T20:36:00Z,true,7500,holdout,20260822
pay_000937,cus_00034,799,INR,netbanking,bank_timeout,Bank timeout,1,returning_customer,2026-02-23T11:12:00Z,true,799,holdout,20260822
pay_000938,cus_00108,25000,INR,netbanking,technical_error,Unknown technical error,1,business_customer,2026-06-20T11:22:00Z,false,0,holdout,20260822
pay_000939,cus_00050,25000,INR,upi,insufficient_funds,Insufficient funds,2,business_customer,2026-03-10T16:53:00Z,false,0,holdout,20260822
pay_000940,cus_00138,499,INR,netbanking,bank_timeout,Bank timeout,1,business_customer,2026-01-12T03:29:00Z,false,0,holdout,20260822
pay_000941,cus_00086,12000,INR,netbanking,authentication_failure,Authentication failure,1,subscription,2026-05-08T13:25:00Z,true,12000,holdout,20260822
pay_000942,cus_00158,4999,INR,card,authentication_failure,Authentication failure,1,subscription,2026-04-27T09:07:00Z,true,4999,holdout,20260822
pay_000943,cus_00416,999,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-03-20T10:23:00Z,false,0,holdout,20260822
pay_000944,cus_00189,499,INR,wallet,insufficient_funds,Insufficient funds,1,business_customer,2026-01-31T12:08:00Z,true,499,holdout,20260822
pay_000945,cus_00242,2999,INR,wallet,bank_timeout,Bank timeout,1,returning_customer,2026-04-11T03:55:00Z,false,0,holdout,20260822
pay_000946,cus_00259,4999,INR,card,bank_timeout,Bank timeout,2,subscription,2026-04-11T08:49:00Z,true,4999,holdout,20260822
pay_000947,cus_00388,1999,INR,wallet,bank_timeout,Bank timeout,3,subscription,2026-03-28T09:27:00Z,true,1999,holdout,20260822
pay_000948,cus_00176,799,INR,wallet,authentication_failure,Authentication failure,1,business_customer,2026-05-24T17:42:00Z,false,0,holdout,20260822
pay_000949,cus_00359,1499,INR,wallet,daily_limit_exceeded,Daily limit exceeded,1,subscription,2026-03-18T18:24:00Z,true,1499,holdout,20260822
pay_000950,cus_00340,12000,INR,upi,technical_error,Unknown technical error,4,subscription,2026-04-07T07:48:00Z,false,0,holdout,20260822
pay_000951,cus_00141,4999,INR,card,authentication_failure,Authentication failure,1,subscription,2026-06-19T14:44:00Z,false,0,holdout,20260822
pay_000952,cus_00374,499,INR,netbanking,invalid_account,Invalid account,1,new_customer,2026-06-19T02:28:00Z,false,0,holdout,20260822
pay_000953,cus_00124,7500,INR,upi,daily_limit_exceeded,Daily limit exceeded,2,returning_customer,2026-03-10T23:37:00Z,true,7500,holdout,20260822
pay_000954,cus_00022,4999,INR,upi,insufficient_funds,Insufficient funds,1,new_customer,2026-06-29T20:11:00Z,false,0,holdout,20260822
pay_000955,cus_00366,2999,INR,wallet,expired_card,Expired card,1,subscription,2026-05-22T18:42:00Z,true,2999,holdout,20260822
pay_000956,cus_00162,1499,INR,wallet,bank_timeout,Bank timeout,2,subscription,2026-05-02T05:02:00Z,true,1499,holdout,20260822
pay_000957,cus_00245,999,INR,card,expired_card,Expired card,1,subscription,2026-03-25T20:46:00Z,true,999,holdout,20260822
pay_000958,cus_00318,1499,INR,wallet,daily_limit_exceeded,Daily limit exceeded,1,subscription,2026-02-12T06:32:00Z,false,0,holdout,20260822
pay_000959,cus_00173,799,INR,wallet,insufficient_funds,Insufficient funds,1,new_customer,2026-02-28T16:10:00Z,false,0,holdout,20260822
pay_000960,cus_00227,2999,INR,wallet,expired_card,Expired card,1,returning_customer,2026-01-21T10:52:00Z,true,2999,holdout,20260822
pay_000961,cus_00396,25000,INR,netbanking,authentication_failure,Authentication failure,1,new_customer,2026-05-16T23:27:00Z,true,25000,holdout,20260822
pay_000962,cus_00141,50000,INR,card,authentication_failure,Authentication failure,2,returning_customer,2026-04-12T15:35:00Z,false,0,holdout,20260822
pay_000963,cus_00272,50000,INR,wallet,insufficient_funds,Insufficient funds,2,new_customer,2026-06-02T07:43:00Z,false,0,holdout,20260822
pay_000964,cus_00291,4999,INR,upi,bank_timeout,Bank timeout,2,subscription,2026-04-28T11:59:00Z,true,4999,holdout,20260822
pay_000965,cus_00081,1499,INR,upi,daily_limit_exceeded,Daily limit exceeded,1,subscription,2026-03-17T07:57:00Z,false,0,holdout,20260822
pay_000966,cus_00377,1999,INR,card,bank_timeout,Bank timeout,4,returning_customer,2026-03-04T20:25:00Z,false,0,holdout,20260822
pay_000967,cus_00084,1499,INR,card,technical_error,Unknown technical error,1,returning_customer,2026-06-05T00:59:00Z,true,1499,holdout,20260822
pay_000968,cus_00115,25000,INR,card,bank_timeout,Bank timeout,2,business_customer,2026-02-11T12:10:00Z,false,0,holdout,20260822
pay_000969,cus_00359,1999,INR,card,insufficient_funds,Insufficient funds,2,new_customer,2026-06-22T15:10:00Z,false,0,holdout,20260822
pay_000970,cus_00004,50000,INR,wallet,insufficient_funds,Insufficient funds,1,subscription,2026-06-26T02:20:00Z,true,50000,holdout,20260822
pay_000971,cus_00322,1999,INR,card,bank_timeout,Bank timeout,1,new_customer,2026-02-23T04:58:00Z,true,1999,holdout,20260822
pay_000972,cus_00225,25000,INR,card,insufficient_funds,Insufficient funds,3,new_customer,2026-03-22T15:18:00Z,false,0,holdout,20260822
pay_000973,cus_00358,12000,INR,upi,authentication_failure,Authentication failure,1,business_customer,2026-01-27T09:35:00Z,true,12000,holdout,20260822
pay_000974,cus_00119,25000,INR,netbanking,authentication_failure,Authentication failure,3,business_customer,2026-06-02T23:38:00Z,true,25000,holdout,20260822
pay_000975,cus_00234,499,INR,card,bank_timeout,Bank timeout,2,business_customer,2026-01-14T16:58:00Z,true,499,holdout,20260822
pay_000976,cus_00414,50000,INR,upi,invalid_account,Invalid account,3,new_customer,2026-06-28T09:12:00Z,false,0,holdout,20260822
pay_000977,cus_00137,799,INR,card,insufficient_funds,Insufficient funds,3,new_customer,2026-03-06T11:43:00Z,false,0,holdout,20260822
pay_000978,cus_00315,7500,INR,card,insufficient_funds,Insufficient funds,3,subscription,2026-02-14T21:04:00Z,false,0,holdout,20260822
pay_000979,cus_00405,799,INR,netbanking,technical_error,Unknown technical error,1,subscription,2026-06-03T05:50:00Z,true,799,holdout,20260822
pay_000980,cus_00272,50000,INR,card,technical_error,Unknown technical error,1,new_customer,2026-06-05T22:58:00Z,false,0,holdout,20260822
pay_000981,cus_00203,499,INR,card,bank_timeout,Bank timeout,1,subscription,2026-05-09T21:48:00Z,true,499,holdout,20260822
pay_000982,cus_00076,4999,INR,netbanking,bank_timeout,Bank timeout,2,returning_customer,2026-02-02T04:52:00Z,false,0,holdout,20260822
pay_000983,cus_00409,50000,INR,upi,insufficient_funds,Insufficient funds,2,returning_customer,2026-04-30T21:01:00Z,false,0,holdout,20260822
pay_000984,cus_00253,499,INR,card,expired_card,Expired card,1,returning_customer,2026-03-01T06:56:00Z,true,499,holdout,20260822
pay_000985,cus_00004,499,INR,card,technical_error,Unknown technical error,1,new_customer,2026-06-15T19:20:00Z,true,499,holdout,20260822
pay_000986,cus_00218,50000,INR,card,technical_error,Unknown technical error,1,new_customer,2026-04-09T03:04:00Z,true,50000,holdout,20260822
pay_000987,cus_00301,499,INR,netbanking,authentication_failure,Authentication failure,2,new_customer,2026-02-07T17:22:00Z,false,0,holdout,20260822
pay_000988,cus_00242,1499,INR,wallet,authentication_failure,Authentication failure,2,returning_customer,2026-03-14T18:43:00Z,true,1499,holdout,20260822
pay_000989,cus_00191,50000,INR,upi,authentication_failure,Authentication failure,2,subscription,2026-05-28T22:19:00Z,false,0,holdout,20260822
pay_000990,cus_00150,1999,INR,upi,expired_card,Expired card,3,new_customer,2026-04-25T17:40:00Z,true,1999,holdout,20260822
pay_000991,cus_00068,25000,INR,upi,expired_card,Expired card,1,business_customer,2026-05-04T16:45:00Z,true,25000,holdout,20260822
pay_000992,cus_00167,2999,INR,card,expired_card,Expired card,1,new_customer,2026-04-07T07:39:00Z,true,2999,holdout,20260822
pay_000993,cus_00252,799,INR,wallet,authentication_failure,Authentication failure,1,returning_customer,2026-02-07T06:45:00Z,true,799,holdout,20260822
pay_000994,cus_00272,1499,INR,netbanking,technical_error,Unknown technical error,2,new_customer,2026-06-12T23:21:00Z,true,1499,holdout,20260822
pay_000995,cus_00006,799,INR,wallet,insufficient_funds,Insufficient funds,2,subscription,2026-04-04T11:47:00Z,false,0,holdout,20260822
pay_000996,cus_00276,25000,INR,netbanking,bank_timeout,Bank timeout,1,new_customer,2026-06-27T00:05:00Z,false,0,holdout,20260822
pay_000997,cus_00114,1499,INR,netbanking,bank_timeout,Bank timeout,3,subscription,2026-03-12T21:48:00Z,true,1499,holdout,20260822
pay_000998,cus_00284,1499,INR,card,suspected_fraud,Suspected fraud,2,subscription,2026-02-22T09:34:00Z,false,0,holdout,20260822
pay_000999,cus_00162,7500,INR,card,technical_error,Unknown technical error,3,subscription,2026-06-20T11:03:00Z,true,7500,holdout,20260822
pay_001000,cus_00206,2999,INR,wallet,invalid_account,Invalid account,1,subscription,2026-02-02T11:45:00Z,false,0,holdout,20260822
